,Size,Method,MSE
5623,100,Linear Regression,0.46750431381106256
5624,105,Linear Regression,0.5540487439929874
5625,110,Linear Regression,0.5492073567690446
5626,115,Linear Regression,0.4914978141944168
5627,120,Linear Regression,0.527971484965751
5628,20,Linear Regression,3.6003827067160166
5629,25,Linear Regression,0.8478652320845661
5630,30,Linear Regression,3.22761227366343
5631,35,Linear Regression,1.146445959012223
5632,40,Linear Regression,3.9635643360075017
5633,45,Linear Regression,1.4993180230854537
5634,50,Linear Regression,1.4511240992995877
5635,55,Linear Regression,2.4914136793782333
5636,60,Linear Regression,0.511208351522251
5637,65,Linear Regression,1.3096734146598241
5638,70,Linear Regression,2.244257354730651
5639,75,Linear Regression,0.8129173164757707
5640,80,Linear Regression,2.009547689570743
5641,85,Linear Regression,0.9133990899636695
5642,90,Linear Regression,0.7766688225283541
5643,95,Linear Regression,0.5652756468690175
5644,100,Linear Regression,1.6458514080431983
5645,105,Linear Regression,0.9442449470261417
5646,110,Linear Regression,0.4639951697206354
5647,115,Linear Regression,0.5790041927822412
5648,120,Linear Regression,0.4605960796202558
5649,20,Linear Regression,0.1452432075800127
5650,25,Linear Regression,7.1950848297875
5651,30,Linear Regression,0.47274268474759246
5652,35,Linear Regression,6.3444569138241205
5653,40,Linear Regression,2.7639804810928306
5654,45,Linear Regression,2.0969140051644457
5655,50,Linear Regression,1.9446010362845592
5656,55,Linear Regression,2.277905877033783
5657,60,Linear Regression,1.7355404835920432
5658,65,Linear Regression,0.46016427911135327
5659,70,Linear Regression,1.1034763368830038
5660,75,Linear Regression,7.739989837258107
5661,80,Linear Regression,13.059610845102096
5662,85,Linear Regression,4.468077524772913
5663,90,Linear Regression,2.472696696186556
5664,95,Linear Regression,1.3733430915072193
5665,100,Linear Regression,0.9469323360059463
5666,105,Linear Regression,0.9773938697320468
5667,110,Linear Regression,0.22612514855718316
5668,115,Linear Regression,1.0496298308337557
5669,120,Linear Regression,0.46167465578548494
5670,20,Linear Regression,1.8147256699922147
5671,25,Linear Regression,3.616275602669994
5672,30,Linear Regression,0.7161452100726762
5673,35,Linear Regression,1.1989468353399142
5674,40,Linear Regression,1.8355852137495725
5675,45,Linear Regression,1.7468845278415168
5676,50,Linear Regression,1.8311793783347394
5677,55,Linear Regression,2.601034211486522
5678,60,Linear Regression,0.436700988394715
5679,65,Linear Regression,1.612035802391483
5680,70,Linear Regression,1.1424462426015143
5681,75,Linear Regression,1.7644106475438734
5682,80,Linear Regression,3.0799464970536152
5683,85,Linear Regression,10.115413864961937
5684,90,Linear Regression,0.655218143283951
5685,95,Linear Regression,0.7580045183563172
5686,100,Linear Regression,0.5881607454456276
5687,105,Linear Regression,0.43988724091049425
5688,110,Linear Regression,0.300878205002527
5689,115,Linear Regression,0.48628465700128787
5690,120,Linear Regression,0.4380284230122021
5691,20,Linear Regression,0.2929223129337236
5692,25,Linear Regression,1.6513245312714546
5693,30,Linear Regression,2.891223073057231
5694,35,Linear Regression,1.3726491386571964
5695,40,Linear Regression,1.3254957608478333
5696,45,Linear Regression,1.0358687562452995
5697,50,Linear Regression,2.2730749873285014
5698,55,Linear Regression,1.4123847226343322
5699,60,Linear Regression,0.2010595728524637
5700,65,Linear Regression,1.2108217614153336
5701,70,Linear Regression,0.8798459494900828
5702,75,Linear Regression,3.010162716392005
5703,80,Linear Regression,3.3203235329935405
5704,85,Linear Regression,16.155648412711002
5705,90,Linear Regression,2.797082041709772
5706,95,Linear Regression,0.8307763097767706
5707,100,Linear Regression,1.0461100650896569
5708,105,Linear Regression,0.9850529803785677
5709,110,Linear Regression,0.6847764669892341
5710,115,Linear Regression,0.4268103092416842
5711,120,Linear Regression,0.42493482851534337
5712,20,Linear Regression,1.2076048214741304
5713,25,Linear Regression,0.7725725884774377
5714,30,Linear Regression,1.9340151009492612
5715,35,Linear Regression,4.349805451685346
5716,40,Linear Regression,0.6996454095150314
5717,45,Linear Regression,1.393111286259676
5718,50,Linear Regression,0.35381001736658724
5719,55,Linear Regression,4.7948524248022615
5720,60,Linear Regression,1.0214767865724401
5721,65,Linear Regression,1.4897460282020676
5722,70,Linear Regression,0.7073288289661657
5723,75,Linear Regression,2.1702685392652774
5724,80,Linear Regression,2.3770957091166283
5725,85,Linear Regression,7.040579240184795
5726,90,Linear Regression,1.6755167406112748
5727,95,Linear Regression,1.6953654230896673
5728,100,Linear Regression,0.6461054598161768
5729,105,Linear Regression,0.18627454168699759
5730,110,Linear Regression,0.8479831811889934
5731,115,Linear Regression,0.6894997154182486
5732,120,Linear Regression,0.5574290301520802
5733,20,Linear Regression,2.8871641683241434
5734,25,Linear Regression,0.7654157451338531
5735,30,Linear Regression,2.5333853538850515
5736,35,Linear Regression,1.4412228750576717
5737,40,Linear Regression,3.1075338714020173
5738,45,Linear Regression,3.6748174601668495
5739,50,Linear Regression,0.6767166734931849
5740,55,Linear Regression,0.6696437079798071
5741,60,Linear Regression,0.7208255920045478
5742,65,Linear Regression,1.6252889407390967
5743,70,Linear Regression,0.50939938285935
5744,75,Linear Regression,1.180448253572501
5745,80,Linear Regression,37.176439256861244
5746,85,Linear Regression,6.2258147047848675
5747,90,Linear Regression,1.3398927764864357
5748,95,Linear Regression,1.5245070235325735
5749,100,Linear Regression,0.4725752671697673
5750,105,Linear Regression,0.7907620851258764
5751,110,Linear Regression,0.7246810134624733
5752,115,Linear Regression,0.589478616000992
5753,120,Linear Regression,0.48901311894424576
5754,20,Linear Regression,0.11108997151279032
5755,25,Linear Regression,2.250557663312044
5756,30,Linear Regression,0.5114026145986081
5757,35,Linear Regression,3.5489889479099213
5758,40,Linear Regression,0.913270499815904
5759,45,Linear Regression,2.6979598042873407
5760,50,Linear Regression,1.8362847480374243
5761,55,Linear Regression,0.956760110261126
5762,60,Linear Regression,1.0526407988033117
5763,65,Linear Regression,0.8814177425478404
5764,70,Linear Regression,0.8516375980388666
5765,75,Linear Regression,4.241892510001188
5766,80,Linear Regression,7.031226407383895
5767,85,Linear Regression,5.685627983967444
5768,90,Linear Regression,0.7508909464177239
5769,95,Linear Regression,0.5048534913739275
5770,100,Linear Regression,0.6884924198026461
5771,105,Linear Regression,0.5211654289639913
5772,110,Linear Regression,0.2714066395877277
5773,115,Linear Regression,0.652267023362303
5774,120,Linear Regression,0.44281053522167707
5775,20,Linear Regression,0.639121534558135
5776,25,Linear Regression,0.8750306689333183
5777,30,Linear Regression,0.9021716689659157
5778,35,Linear Regression,2.567054043085759
5779,40,Linear Regression,2.1875960638676335
5780,45,Linear Regression,2.532005892259758
5781,50,Linear Regression,1.2810429116328768
5782,55,Linear Regression,1.035209301658386
5783,60,Linear Regression,1.7234527037906935
5784,65,Linear Regression,0.6193218186360249
5785,70,Linear Regression,1.3505636799946033
5786,75,Linear Regression,0.5735128299360018
5787,80,Linear Regression,1.983728840013189
5788,85,Linear Regression,10.47489976343375
5789,90,Linear Regression,2.1115502730647457
5790,95,Linear Regression,1.433470595099621
5791,100,Linear Regression,0.5036977682892709
5792,105,Linear Regression,0.701624201012059
5793,110,Linear Regression,0.2544214417044318
5794,115,Linear Regression,0.4056886045782004
5795,120,Linear Regression,0.3855497970176632
5796,20,Linear Regression,2.4606702779359866
5797,25,Linear Regression,0.17647211693805778
5798,30,Linear Regression,3.371330622709515
5799,35,Linear Regression,1.501175045302182
5800,40,Linear Regression,1.070002140057357
5801,45,Linear Regression,1.952673703786108
5802,50,Linear Regression,2.2098007175909453
5803,55,Linear Regression,1.4340288411668893
5804,60,Linear Regression,0.35304848257664095
5805,65,Linear Regression,1.418510066021382
5806,70,Linear Regression,0.7796034509516057
5807,75,Linear Regression,3.8308552017732884
5808,80,Linear Regression,1.3896299365319564
5809,85,Linear Regression,4.08038481206295
5810,90,Linear Regression,1.9519129843750784
5811,95,Linear Regression,0.9557274234407038
5812,100,Linear Regression,0.8159951644220204
5813,105,Linear Regression,0.9710966564735535
5814,110,Linear Regression,0.4178277864662929
5815,115,Linear Regression,0.4256109729805751
5816,120,Linear Regression,0.258764371856323
5817,20,Linear Regression,1.4383939708373648
5818,25,Linear Regression,0.8905461167410781
5819,30,Linear Regression,1.8842457150081893
5820,35,Linear Regression,0.7412554145775262
5821,40,Linear Regression,3.968699132722655
5822,45,Linear Regression,1.8217875852504508
5823,50,Linear Regression,1.6331669476041988
5824,55,Linear Regression,0.6313660680496056
5825,60,Linear Regression,2.134907514550917
5826,65,Linear Regression,0.4120029481676252
5827,70,Linear Regression,0.4750224269869046
5828,75,Linear Regression,0.8924661845340007
5829,80,Linear Regression,2.9456151833077477
5830,85,Linear Regression,2.115737697608385
5831,90,Linear Regression,7.064216365118714
5832,95,Linear Regression,0.9068096125978441
5833,100,Linear Regression,0.5204952831961889
5834,105,Linear Regression,1.1436584049343086
5835,110,Linear Regression,0.7629368014329546
5836,115,Linear Regression,0.506369094559005
5837,120,Linear Regression,0.24839069887458085
5838,20,Linear Regression,4.175176751822292
5839,25,Linear Regression,4.320807752026157
5840,30,Linear Regression,0.8482814101767561
5841,35,Linear Regression,2.661741370311604
5842,40,Linear Regression,3.0737738419187215
5843,45,Linear Regression,1.3478941452254771
5844,50,Linear Regression,2.0195145121611207
5845,55,Linear Regression,0.9803960252801428
5846,60,Linear Regression,2.669314271609826
5847,65,Linear Regression,1.789334988507092
5848,70,Linear Regression,0.7460779451267463
5849,75,Linear Regression,1.0205509187496946
5850,80,Linear Regression,18.69174428112335
5851,85,Linear Regression,5.6438724494330605
5852,90,Linear Regression,1.3411146879535811
5853,95,Linear Regression,1.0183578529792443
5854,100,Linear Regression,0.9070876481864545
5855,105,Linear Regression,0.38016438157305094
5856,110,Linear Regression,0.8377592769968257
5857,115,Linear Regression,0.3690397156601504
5858,120,Linear Regression,0.2881693977191347
5859,20,Linear Regression,1.193727463544947
5860,25,Linear Regression,0.22734593529032704
5861,30,Linear Regression,3.7453171457441563
5862,35,Linear Regression,0.759606132523045
5863,40,Linear Regression,1.0570442696008988
5864,45,Linear Regression,1.5418137513369838
5865,50,Linear Regression,0.8608871837978512
5866,55,Linear Regression,1.6814696266140816
5867,60,Linear Regression,0.6449491615814759
5868,65,Linear Regression,1.4778754362457294
5869,70,Linear Regression,0.5824731117227019
5870,75,Linear Regression,1.6874939652465282
5871,80,Linear Regression,8.909990277204137
5872,85,Linear Regression,6.266293577888842
5873,90,Linear Regression,1.3461386799796609
5874,95,Linear Regression,2.580433177484811
5875,100,Linear Regression,0.6073962284752249
5876,105,Linear Regression,0.7596523484738013
5877,110,Linear Regression,0.3806323499524104
5878,115,Linear Regression,0.359646869055605
5879,120,Linear Regression,0.3408488891785148
5880,20,Linear Regression,0.8616332447098789
5881,25,Linear Regression,4.098515600978761
5882,30,Linear Regression,3.514679517918353
5883,35,Linear Regression,4.087084361394626
5884,40,Linear Regression,0.7570591462203278
5885,45,Linear Regression,0.8809052343575609
5886,50,Linear Regression,1.4255228008461285
5887,55,Linear Regression,1.2605607123358546
5888,60,Linear Regression,1.2855277177390032
5889,65,Linear Regression,1.7435796201156974
5890,70,Linear Regression,0.8677234836036847
5891,75,Linear Regression,0.998747214869897
5892,80,Linear Regression,15.222209894120207
5893,85,Linear Regression,1.9383239508153878
5894,90,Linear Regression,1.169100625561657
5895,95,Linear Regression,1.1554470803054055
5896,100,Linear Regression,0.7175554725524572
5897,105,Linear Regression,0.7407381514057086
5898,110,Linear Regression,0.6830526988330422
5899,115,Linear Regression,0.34868355594365325
5900,120,Linear Regression,0.5308461290103239
5901,20,Linear Regression,0.7823521900059167
5902,25,Linear Regression,2.473431982461011
5903,30,Linear Regression,0.5564460277549349
5904,35,Linear Regression,1.58960023330636
5905,40,Linear Regression,0.7386119367088162
5906,45,Linear Regression,1.3565663705301008
5907,50,Linear Regression,1.6653051350851267
5908,55,Linear Regression,2.290303825238428
5909,60,Linear Regression,0.5871154934144425
5910,65,Linear Regression,0.5366894840265325
5911,70,Linear Regression,2.502218658377128
5912,75,Linear Regression,0.7716177660070201
5913,80,Linear Regression,7.438791599944771
5914,85,Linear Regression,3.184572481991771
5915,90,Linear Regression,1.3508619524435612
5916,95,Linear Regression,0.9534133084774021
5917,100,Linear Regression,0.701696648363702
5918,105,Linear Regression,0.5889598942461877
5919,110,Linear Regression,0.8976573478936788
5920,115,Linear Regression,0.449938967038676
5921,120,Linear Regression,0.5372309577462074
5922,20,Linear Regression,3.9337099988853756
5923,25,Linear Regression,0.8537013192149485
5924,30,Linear Regression,1.3790290647949428
5925,35,Linear Regression,6.774678851165867
5926,40,Linear Regression,5.344490274138291
5927,45,Linear Regression,0.6281872504735135
5928,50,Linear Regression,3.4798520024683652
5929,55,Linear Regression,1.1510532363538735
5930,60,Linear Regression,1.1853224024824802
5931,65,Linear Regression,1.3441247372991219
5932,70,Linear Regression,0.7772378215172017
5933,75,Linear Regression,2.2221080816726806
5934,80,Linear Regression,1.9646412823520714
5935,85,Linear Regression,7.098862425960541
5936,90,Linear Regression,1.122810080739349
5937,95,Linear Regression,0.5332797939380898
5938,100,Linear Regression,0.8528471090644327
5939,105,Linear Regression,0.8153156409129997
5940,110,Linear Regression,0.554048856132977
5941,115,Linear Regression,0.4770431322170789
5942,120,Linear Regression,0.5080873991338271
5943,20,Linear Regression,1.2432361277805641
5944,25,Linear Regression,1.747641878081629
5945,30,Linear Regression,1.3844482864167083
5946,35,Linear Regression,2.162557845089011
5947,40,Linear Regression,1.1850129994732566
