,Size,Method,MSE
2269,25,Random Forest,0.4237956137424283
2270,30,Random Forest,0.10186451345472981
2271,35,Random Forest,0.19927834295334373
2272,40,Random Forest,0.13959454540528732
2273,45,Random Forest,0.1765101611992593
2274,50,Random Forest,0.19274351673674803
2275,55,Random Forest,0.15669654101618857
2276,60,Random Forest,0.1050920953040253
2277,65,Random Forest,0.10852868343534151
2278,70,Random Forest,0.14560177298009797
2279,75,Random Forest,0.18468684584902403
2280,80,Random Forest,0.0623617147448344
2281,85,Random Forest,0.06446040067002423
2282,90,Random Forest,0.09600015380665616
2283,95,Random Forest,0.1708228053497227
2284,100,Random Forest,0.10363990791617912
2285,105,Random Forest,0.11761609636268149
2286,110,Random Forest,0.11372405140052498
2287,115,Random Forest,0.10163770689175142
2288,120,Random Forest,0.1419488772785833
2289,20,Random Forest,0.1558771668904692
2290,25,Random Forest,0.09196911608332727
2291,30,Random Forest,0.10758797535540186
2292,35,Random Forest,0.14629464493846006
2293,40,Random Forest,0.14428106297272433
2294,45,Random Forest,0.05217843234270968
2295,50,Random Forest,0.15753790483691515
2296,55,Random Forest,0.13703173715259642
2297,60,Random Forest,0.13885607004316855
2298,65,Random Forest,0.09900865444134246
2299,70,Random Forest,0.11662975240595333
2300,75,Random Forest,0.1046111471378192
2301,80,Random Forest,0.06368585001937938
2302,85,Random Forest,0.1662262307258913
2303,90,Random Forest,0.1110996731541541
2304,95,Random Forest,0.1733337988289547
2305,100,Random Forest,0.08378808412363686
2306,105,Random Forest,0.10557725179467897
2307,110,Random Forest,0.1054968185840548
2308,115,Random Forest,0.09865305476597867
2309,120,Random Forest,0.12516275889850645
2310,20,Random Forest,0.28435370241480934
2311,25,Random Forest,0.0949868566259066
2312,30,Random Forest,0.04049175285977773
2313,35,Random Forest,0.05834349460722426
2314,40,Random Forest,0.17956465124009643
2315,45,Random Forest,0.04986505503376247
2316,50,Random Forest,0.056940234189539585
2317,55,Random Forest,0.12336260583881815
2318,60,Random Forest,0.1395869852426235
2319,65,Random Forest,0.13746012134838045
2320,70,Random Forest,0.14896508238841316
2321,75,Random Forest,0.11406118304116034
2322,80,Random Forest,0.12762712632433254
2323,85,Random Forest,0.225057476309757
2324,90,Random Forest,0.08616790487490271
2325,95,Random Forest,0.11069878134002199
2326,100,Random Forest,0.060641131907950376
2327,105,Random Forest,0.07530246410779706
2328,110,Random Forest,0.108116322364725
2329,115,Random Forest,0.07550230685892464
2330,120,Random Forest,0.1262030067222554
2331,20,Random Forest,0.0668580367801582
2332,25,Random Forest,0.4825066164461985
2333,30,Random Forest,0.13360259603207994
2334,35,Random Forest,0.31099683405889567
2335,40,Random Forest,0.18773129974472993
2336,45,Random Forest,0.12946490528759036
2337,50,Random Forest,0.2870411750192913
2338,55,Random Forest,0.17116418142728618
2339,60,Random Forest,0.11904204546413612
2340,65,Random Forest,0.163262729953434
2341,70,Random Forest,0.08910749251114825
2342,75,Random Forest,0.1466873871872836
2343,80,Random Forest,0.08860016391125997
2344,85,Random Forest,0.11834594089447992
2345,90,Random Forest,0.1332605281578746
2346,95,Random Forest,0.10769473132661259
2347,100,Random Forest,0.14834859542644943
2348,105,Random Forest,0.10478688587750826
2349,110,Random Forest,0.1527288714691673
2350,115,Random Forest,0.06724914555372564
2351,120,Random Forest,0.10195765262030947
2352,20,Random Forest,0.02095411304227918
2353,25,Random Forest,0.03786547106834949
2354,30,Random Forest,0.06996492330644064
2355,35,Random Forest,0.029289473265627107
2356,40,Random Forest,0.10057020542938372
2357,45,Random Forest,0.12468697822220265
2358,50,Random Forest,0.1602644965297118
2359,55,Random Forest,0.10410390016602489
2360,60,Random Forest,0.11831322831852258
2361,65,Random Forest,0.10847926921899856
2362,70,Random Forest,0.13856630207774517
2363,75,Random Forest,0.1622847988924172
2364,80,Random Forest,0.10096946097290793
2365,85,Random Forest,0.11646093232212988
2366,90,Random Forest,0.14801672692992943
2367,95,Random Forest,0.044370772145205295
2368,100,Random Forest,0.11095391509397053
2369,105,Random Forest,0.06766521517556241
2370,110,Random Forest,0.09778895540417186
2371,115,Random Forest,0.13758028207622192
2372,120,Random Forest,0.1209013936945919
2373,20,Random Forest,0.17322699243800016
2374,25,Random Forest,0.43928566970792043
2375,30,Random Forest,0.11784985254938853
2376,35,Random Forest,0.17664571510871477
2377,40,Random Forest,0.12335816928688814
2378,45,Random Forest,0.21588230691400342
2379,50,Random Forest,0.23127295911625975
2380,55,Random Forest,0.1310629131676411
2381,60,Random Forest,0.1973286117337053
2382,65,Random Forest,0.09513241699584651
2383,70,Random Forest,0.17149707754056207
2384,75,Random Forest,0.12310331748544322
2385,80,Random Forest,0.1362627954677447
2386,85,Random Forest,0.1629392038066516
2387,90,Random Forest,0.1420450833592718
2388,95,Random Forest,0.07332805085054678
2389,100,Random Forest,0.1287560449347049
2390,105,Random Forest,0.12245479138301181
2391,110,Random Forest,0.08263018304594172
2392,115,Random Forest,0.16495004573949124
2393,120,Random Forest,0.133149928086204
2394,20,Random Forest,0.06318345065635035
2395,25,Random Forest,0.18047128008695185
2396,30,Random Forest,0.15440631072379538
2397,35,Random Forest,0.05014730215263171
2398,40,Random Forest,0.2456249521112811
2399,45,Random Forest,0.06441286810363217
2400,50,Random Forest,0.0894672076694876
2401,55,Random Forest,0.09585122112818097
2402,60,Random Forest,0.12899255449809446
2403,65,Random Forest,0.14182522999925992
2404,70,Random Forest,0.030054964377043795
2405,75,Random Forest,0.14588773600011598
2406,80,Random Forest,0.07413627769876752
2407,85,Random Forest,0.11164022780555331
2408,90,Random Forest,0.10973822977078916
2409,95,Random Forest,0.14242792322993508
2410,100,Random Forest,0.16407637160818747
2411,105,Random Forest,0.0511464867921614
2412,110,Random Forest,0.1288433914316374
2413,115,Random Forest,0.08290881723286433
2414,120,Random Forest,0.12668132807635954
2415,20,Random Forest,0.08819637835985862
2416,25,Random Forest,0.1190035164908779
2417,30,Random Forest,0.0881103883925936
2418,35,Random Forest,0.13135040879376306
2419,40,Random Forest,0.1256558586020974
2420,45,Random Forest,0.14807832654097838
2421,50,Random Forest,0.20500454759971878
2422,55,Random Forest,0.0825002782983879
2423,60,Random Forest,0.2318698533246445
2424,65,Random Forest,0.10352420948599378
2425,70,Random Forest,0.1404537098638116
2426,75,Random Forest,0.05522514775246134
2427,80,Random Forest,0.108924818677649
2428,85,Random Forest,0.0794645985459095
2429,90,Random Forest,0.0974768266880143
2430,95,Random Forest,0.12390317851057607
2431,100,Random Forest,0.09051987947567913
2432,105,Random Forest,0.1141407636924973
2433,110,Random Forest,0.1424347598521377
2434,115,Random Forest,0.11228755972338034
2435,120,Random Forest,0.11496979143600407
2436,20,Random Forest,0.30678103231855497
2437,25,Random Forest,0.08419994311444162
2438,30,Random Forest,0.21016090652126748
2439,35,Random Forest,0.14503310015389412
2440,40,Random Forest,0.1691619070786864
2441,45,Random Forest,0.4896261478499291
2442,50,Random Forest,0.12848017739408768
2443,55,Random Forest,0.20510123815722373
2444,60,Random Forest,0.15059815631229442
2445,65,Random Forest,0.1392975128317418
2446,70,Random Forest,0.07394757269654066
2447,75,Random Forest,0.06756902504583034
2448,80,Random Forest,0.07608741802010015
2449,85,Random Forest,0.12511102905003896
2450,90,Random Forest,0.1277667328179655
2451,95,Random Forest,0.11597007750177263
2452,100,Random Forest,0.15949655666458426
2453,105,Random Forest,0.1068512321682633
2454,110,Random Forest,0.06975922497362719
2455,115,Random Forest,0.11806858963782423
2456,120,Random Forest,0.053553187450812854
2457,20,Random Forest,0.11284540132196397
2458,25,Random Forest,0.29272231952830774
2459,30,Random Forest,0.1408922501127098
2460,35,Random Forest,0.06217135535410171
2461,40,Random Forest,0.24468431986316258
2462,45,Random Forest,0.17626300670211859
2463,50,Random Forest,0.12195664717755672
2464,55,Random Forest,0.10206389617372316
2465,60,Random Forest,0.08137238209022764
2466,65,Random Forest,0.24859369083000743
2467,70,Random Forest,0.15828825389096632
2468,75,Random Forest,0.0717681238142481
2469,80,Random Forest,0.11235592059364165
2470,85,Random Forest,0.1099071881061424
2471,90,Random Forest,0.12562209619526438
2472,95,Random Forest,0.10383994924839665
2473,100,Random Forest,0.10716356476799278
2474,105,Random Forest,0.1422132708654625
2475,110,Random Forest,0.10946109773326095
2476,115,Random Forest,0.050773845726965916
2477,120,Random Forest,0.1133738469114564
2478,20,Random Forest,0.19990142832724256
2479,25,Random Forest,0.33751302134840877
2480,30,Random Forest,0.30351085945739636
2481,35,Random Forest,0.19141744493473287
2482,40,Random Forest,0.18580978183532038
2483,45,Random Forest,0.16030548971627015
2484,50,Random Forest,0.09829329192040592
2485,55,Random Forest,0.09126462472010406
2486,60,Random Forest,0.12295799178948257
2487,65,Random Forest,0.07922849682977741
2488,70,Random Forest,0.13021444117296
2489,75,Random Forest,0.1288676797309869
2490,80,Random Forest,0.10579055170369775
2491,85,Random Forest,0.07960018762188892
2492,90,Random Forest,0.07426943634238331
2493,95,Random Forest,0.09436538432789653
2494,100,Random Forest,0.1341782404325633
2495,105,Random Forest,0.1337753797562539
2496,110,Random Forest,0.1355844216766334
2497,115,Random Forest,0.08703255539131768
2498,120,Random Forest,0.0953959374865097
2499,20,Random Forest,0.26546689601382184
2500,25,Random Forest,0.08441713421474897
2501,30,Random Forest,0.7677293142832218
2502,35,Random Forest,0.2622027131888733
2503,40,Random Forest,0.30301384484500105
2504,45,Random Forest,0.17433799194680658
2505,50,Random Forest,0.15486700890135868
2506,55,Random Forest,0.09942632162182906
2507,60,Random Forest,0.18115330992852818
2508,65,Random Forest,0.10118852625748373
2509,70,Random Forest,0.20655727322273518
2510,75,Random Forest,0.10371126832616281
2511,80,Random Forest,0.11585435698183107
2512,85,Random Forest,0.1593714761719838
2513,90,Random Forest,0.10248601039211983
2514,95,Random Forest,0.09941433031947797
2515,100,Random Forest,0.13011721471279808
2516,105,Random Forest,0.08339242755768662
2517,110,Random Forest,0.11853981885158595
2518,115,Random Forest,0.07016505137469599
2519,120,Random Forest,0.05699478490227258
2520,20,Random Forest,0.541302170794558
2521,25,Random Forest,0.15566579864096522
2522,30,Random Forest,0.24349160197454814
2523,35,Random Forest,0.15170997441748907
2524,40,Random Forest,0.14378595921730247
2525,45,Random Forest,0.132740801381954
2526,50,Random Forest,0.13088282389538214
2527,55,Random Forest,0.2706380608981107
2528,60,Random Forest,0.24537449514053009
2529,65,Random Forest,0.12090997012048608
2530,70,Random Forest,0.07425814988018246
2531,75,Random Forest,0.07473287319421029
2532,80,Random Forest,0.20310492955589737
2533,85,Random Forest,0.223855528107569
2534,90,Random Forest,0.14394024837190167
2535,95,Random Forest,0.12859166610544667
2536,100,Random Forest,0.0671694939681583
2537,105,Random Forest,0.1026818360361973
2538,110,Random Forest,0.06723775210065325
2539,115,Random Forest,0.08235693320704633
2540,120,Random Forest,0.09281648395833793
2541,20,Random Forest,0.28863102699756826
2542,25,Random Forest,0.041405914562162895
2543,30,Random Forest,0.17897413709966717
2544,35,Random Forest,0.17147857156244245
2545,40,Random Forest,0.08807952961604218
2546,45,Random Forest,0.25354736888626606
2547,50,Random Forest,0.11803885525338076
2548,55,Random Forest,0.03759907759879663
2549,60,Random Forest,0.07875203728562931
2550,65,Random Forest,0.07132344726766925
2551,70,Random Forest,0.0410407852839331
2552,75,Random Forest,0.16522871581390008
2553,80,Random Forest,0.13437227251228107
2554,85,Random Forest,0.08985551906083235
2555,90,Random Forest,0.058711481892961576
2556,95,Random Forest,0.12561765305649822
2557,100,Random Forest,0.09079801829107167
2558,105,Random Forest,0.1572093732127273
2559,110,Random Forest,0.10881428274957251
2560,115,Random Forest,0.044497334436758365
2561,120,Random Forest,0.11086833036422294
2562,20,Random Forest,0.21762136995393322
2563,25,Random Forest,0.5465752433514309
2564,30,Random Forest,0.21139418126970133
2565,35,Random Forest,0.35316984894320036
2566,40,Random Forest,0.08463289986959904
2567,45,Random Forest,0.12717310266721793
2568,50,Random Forest,0.09295680623792699
2569,55,Random Forest,0.10729188307058847
2570,60,Random Forest,0.17530250035853023
2571,65,Random Forest,0.03285561077453908
2572,70,Random Forest,0.07424379198626832
2573,75,Random Forest,0.08323966130254899
2574,80,Random Forest,0.10501663791395496
2575,85,Random Forest,0.13185927217929586
2576,90,Random Forest,0.17677289120762063
2577,95,Random Forest,0.14234674173321193
2578,100,Random Forest,0.13881825314279828
2579,105,Random Forest,0.07014983847125766
2580,110,Random Forest,0.03521897362147604
2581,115,Random Forest,0.032593727190507946
2582,120,Random Forest,0.12508000254208437
2583,20,Random Forest,0.33752704349120655
2584,25,Random Forest,0.26018230085043753
2585,30,Random Forest,0.14098250830429454
2586,35,Random Forest,0.2898203391898799
2587,40,Random Forest,0.20014402655795638
2588,45,Random Forest,0.08112286349617279
2589,50,Random Forest,0.12859442807197458
2590,55,Random Forest,0.0743286068562032
2591,60,Random Forest,0.23436694785445242
2592,65,Random Forest,0.12078830280980796
2593,70,Random Forest,0.06220431239087154
2594,75,Random Forest,0.048286852494373915
2595,80,Random Forest,0.13197696053538632
2596,85,Random Forest,0.06260158652612334
2597,90,Random Forest,0.11389018403521749
2598,95,Random Forest,0.07734666200171754
2599,100,Random Forest,0.09620660581043042
2600,105,Random Forest,0.07455959126253486
2601,110,Random Forest,0.11664661752236195
2602,115,Random Forest,0.14991633112371697
2603,120,Random Forest,0.12790699325613805
2604,20,Random Forest,0.3213542591595578
2605,25,Random Forest,0.13137322363246604
2606,30,Random Forest,0.17345799768868572
2607,35,Random Forest,0.11755482470293799
2608,40,Random Forest,0.10565504005465576
2609,45,Random Forest,0.16747709774394612
2610,50,Random Forest,0.0776423962161832
2611,55,Random Forest,0.06566541610374611
2612,60,Random Forest,0.13448096300304846
2613,65,Random Forest,0.11123344640207591
2614,70,Random Forest,0.076151606771929
2615,75,Random Forest,0.11254710525023778
2616,80,Random Forest,0.09405067572384215
2617,85,Random Forest,0.12990828821747358
2618,90,Random Forest,0.1234017681641698
2619,95,Random Forest,0.04105190787034831
2620,100,Random Forest,0.16033918007433265
2621,105,Random Forest,0.06900036997214998
2622,110,Random Forest,0.11055339193049317
2623,115,Random Forest,0.06078744540694812
2624,120,Random Forest,0.11138874284724608
2625,20,Random Forest,1.5889588687054421
2626,25,Random Forest,0.08893980057340622
2627,30,Random Forest,0.15647161926971506
2628,35,Random Forest,0.1404353597146702
2629,40,Random Forest,0.09961774837375756
2630,45,Random Forest,0.12921246660776828
2631,50,Random Forest,0.08530047243227087
2632,55,Random Forest,0.12718302361632147
2633,60,Random Forest,0.17550468337651556
2634,65,Random Forest,0.061386428329980945
2635,70,Random Forest,0.12096997717794954
2636,75,Random Forest,0.15443244378343407
2637,80,Random Forest,0.10528900942828659
2638,85,Random Forest,0.16879147912089398
2639,90,Random Forest,0.09917310294582286
2640,95,Random Forest,0.08850351458970263
